Ligand SMILES,activity_class
CCCOc1cc(ccc1OC)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,moderately_active
COc1ccc(cc1Cl)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,moderately_active
CCCOc1cc(ccc1OC)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,
COc1ccc(cc1C(F)(F)F)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,moderately_active
COc1ccc(cc1Cl)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,
COc1ccc(cc1C(F)(F)F)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1ccc(F)c(c1)-c1cncnc1,moderately_active
CN1C(N)=N[C@](C1=O)(c1ccc(OC(F)(F)F)cc1)c1ccc(F)c(c1)-c1cncnc1,moderately_active
CN1C(N)=NC(C1=O)(c1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1F,moderately_active
CCOc1cc(ccc1OC)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,moderately_active
CN1C(N)=NC(C1=O)(c1ccccc1)C12CC3CC(CC(C3)C1)C2,moderately_active
COc1ccc(cc1OC(C)C)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,moderately_active
COc1ccc(cc1OC(C)C)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1ccc(F)c(c1)-c1cncnc1,
CN1C(N)=N[C@](C1=O)(c1ccc(OC(F)(F)F)cc1)c1ccc(F)c(c1)-c1cncnc1,
COc1ccc(cc1OC1CCCC1)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,moderately_active
COc1ccc(cc1OC1CCCC1)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,
CN1C(N)=NC(C1=O)(c1ccccc1)c1ccccc1,
COc1cccc(c1)C1(N=C(N)N(C)C1=O)c1ccccc1,
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,
NC1=NC(C2=NCCCN12)(c1ccccc1)c1ccccc1,inactive
COc1ccc(cc1OC)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,
CN1C(N)=NC(C1=O)(c1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1F,
CN1C(N)=NC(C1=O)(c1ccccc1)C12CC3CC(CC(C3)C1)C2,
CCOc1cc(ccc1OC)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,
CN1C(N)=NC(C1=O)(c1ccccc1)c1cccc(Cl)c1,moderately_active
COc1ccc(cc1)C1(N=C(N)N(C)C1=O)c1ccccc1,moderately_active
CN1C(N)=NC(C1=O)(c1ccccc1)c1ccc(Cl)cc1,moderately_active
CN1C(N)=NC(C1=O)(c1ccc(OC(F)(F)F)cc1)c1cccc(c1)-c1cccnc1F,moderately_active
COc1ccc(cc1C)[C@@]1(N=C(N)N(C)C1=O)c1ccc(F)c(c1)-c1cccnc1F,moderately_active
COc1ncccc1-c1cccc(c1)C1(N=C(N)N(C)C1=O)c1ccc(OC(F)(F)F)cc1,moderately_active
CN1C(N)=N[C@](C1=O)(c1ccc(OC(F)(F)F)cc1)c1ccc(F)c(c1)-c1cncnc1,moderately_active
CCCCOc1cc(ccc1OC)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,
COc1ccc(cc1)[C@]1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1F,
CCOc1ccc(cc1)C1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cncnc1,
CCCCOc1cc(ccc1OC)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,moderately_active
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1F,moderately_active
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cncnc1,moderately_active
CCOc1ccc(cc1)C1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,moderately_active
COc1ccc(cn1)-c1cccc(c1)C1(N=C(N)N(C)C1=O)c1ccc(OC(F)(F)F)cc1,moderately_active
COc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,moderately_active
COc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,moderately_active
CN1C(N)=NC(C1=O)(c1ccccc1)c1cccc(Cl)c1,
COc1ccc(cc1)C1(N=C(N)N(C)C1=O)c1ccccc1,
CN1C(N)=NC(C1=O)(c1ccccc1)c1ccc(Cl)cc1,
COc1ccc(cn1)-c1cccc(c1)C1(N=C(N)N(C)C1=O)c1ccc(OC(F)(F)F)cc1,
COc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,
COc1ccc(cc1)[C@@]1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1ccc(C)c(c1)-c1cccnc1,moderately_active
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1ccc(C#N)c(c1)-c1cccnc1,moderately_active
NC1=NC(C2=NCCCN12)(c1ccccc1)c1ccccc1,inactive
CCCCOc1ccc(cc1)C1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,moderately_active
CN1C(N)=NC(C1=O)(c1ccc(OC(F)(F)F)cc1)C12CC3CC(CC(C3)C1)C2,moderately_active
COc1ccc(cc1C1CCCC1)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,moderately_active
COc1ccc(cc1C)[C@@]1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,
CN1C(N)=NC(C1=O)(c1cccc(c1)-c1cccnc1)c1ccc2OCCOc2c1,
CN1C(N)=NC(C1=O)(c1ccc2OCCc2c1)c1cccc(c1)-c1cccnc1,moderately_active
CN1C(N)=NC(C1=O)(c1ccc2OCOc2c1)c1cccc(c1)-c1cccnc1,moderately_active
COc1ccc(cc1C)[C@@]1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,moderately_active
CCN1C(N)=NC(C1=O)(c1ccccc1)c1ccccc1,
CN1C(N)=NC(C1=O)(c1ccc2OCCc2c1)c1cccc(c1)-c1cccnc1,
CN1C(N)=NC(C1=O)(c1ccc2OCOc2c1)c1cccc(c1)-c1cccnc1,
NC1=NC(C(=O)N1)(c1ccccc1)c1ccccc1,
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1ccc(C)c(c1)-c1cccnc1,
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1ccc(C#N)c(c1)-c1cccnc1,
COc1ccc(cc1C)[C@@]1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,
CN1C(N)=NC(C1=O)(c1ccc(OC(F)(F)F)cc1)c1cc(F)cc(c1)-c1cncnc1,moderately_active
COc1ccc(cc1C)[C@@]1(N=C(N)N(C)C1=O)c1ccc(F)c(c1)-c1cccnc1F,moderately_active
CN1C(N)=N[C@@](C1=O)(c1ccc(OC(F)(F)F)cc1)c1ccc(F)c(c1)-c1cncnc1,moderately_active
COc1ccc(cc1C)[C@@]1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,moderately_active
CN1C(N)=NC(C1=O)(c1cccc(c1)-c1cccnc1)c1ccc2OCCOc2c1,moderately_active
COc1ccc(cc1C)[C@]1(N=C(N)N(C)C1=O)c1ccc(F)c(c1)-c1cccnc1F,moderately_active
CCCCOc1ccc(cc1)C1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,
CN1C(N)=NC(C1=O)(c1ccc(OC(F)(F)F)cc1)C12CC3CC(CC(C3)C1)C2,
COc1ccc(cc1C1CCCC1)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,
COc1ccc(cc1F)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,moderately_active
COc1ccc(cc1C)[C@]1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,inactive
CCc1cc(ccc1OC)C1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,moderately_active
COc1ccc(cc1OC)C1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,moderately_active
COc1ccc(cc1OC)C1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,
COc1ccc(cc1F)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,
CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)CCC(O)=O)C(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(O)=O,very_active
CN1C(N)=NC(C1=O)(c1ccccc1)c1ccccc1,moderately_active
COc1ccc(cc1C)[C@]1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,
CCc1cc(ccc1OC)C1(N=C(N)N(C)C1=O)C12CC3CC(CC(C3)C1)C2,
COc1cccc(c1)C1(N=C(N)N(C)C1=O)c1ccccc1,moderately_active
COc1ccc(cc1C)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,moderately_active
COc1ccc(cc1OC)C1(N=C(N)N(C)C1=O)c1cccc(c1)-c1cccnc1,moderately_active
COc1ccc(cc1C)[C@]1(N=C(N)N(C)C1=O)c1ccc(F)c(c1)-c1cccnc1F,
COc1ccc(cc1C)[C@@]1(N=C(N)N(C)C1=O)c1ccc(F)c(c1)-c1cccnc1F,
CN1C(N)=N[C@@](C1=O)(c1ccc(OC(F)(F)F)cc1)c1ccc(F)c(c1)-c1cncnc1,
NC1=NC(C2CCCCC2)(C(=O)N1CC1CCCO1)c1ccccc1,moderately_active
CN1C(N)=NC(C2CCCCC2)(C1=O)c1ccccc1,moderately_active
CN1C(N)=NC(C2CCCCC2)(C2CCCCC2)C1=O,moderately_active
NC1=NC(C2=NCCCN12)(c1ccccc1)c1ccccc1,inactive
NC(=N)NC(=O)Cn1c(ccc1-c1ccccc1)-c1ccccc1,moderately_active
CN1C(N)=NC(C1=O)(c1ccccc1)c1ccccc1,moderately_active
NC(=N)NC(=O)Cn1c(ccc1-c1ccc(NC(=O)c2cccc(Br)c2)cc1)-c1ccccc1,moderately_active
CCCC(=O)Nc1cccc(c1)C1(N=C(N)N(C)C1=O)C1CCCCC1,moderately_active
COCC(=O)Nc1cccc(c1)C1(N=C(N)N(C)C1=O)C1CCCCC1,moderately_active
COCCC(=O)Nc1cccc(c1)C1(N=C(N)N(C)C1=O)C1CCCCC1,moderately_active
COc1cccc(c1)C(=O)Nc1cccc(c1)C1(N=C(N)N(C)C1=O)C1CCCCC1,moderately_active
CN1C(N)=NC(C2CCCCC2)(C1=O)c1cccc(NC(=O)c2ccc3OCOc3c2)c1,moderately_active
CN1C(N)=NC(C2CCCCC2)(C1=O)c1cccc(NC(=O)c2ccco2)c1,moderately_active
CCCCCCN1C(N)=NC(C2CCCCC2)(C1=O)c1ccccc1,moderately_active
NC1=NC(C2CCCCC2)(C(=O)N1C[C@H]1CC[C@@H](CC1)C(O)=O)c1ccccc1,moderately_active
CN1C(N)=NC(C2CCCCC2)(C1=O)c1cccc(NC(=O)c2occc2C)c1,moderately_active
NC1=NC(C2CCCCC2)(C(=O)N1CCCCCC(O)=O)c1ccccc1,moderately_active
NC1=NC(C2CCCCC2)(C(=O)N1Cc1ccccc1)c1ccccc1,moderately_active
CN1C(N)=NC(C2CCCCC2)(C1=O)c1cccc(NC(=O)c2cccn2C)c1,moderately_active
NC1=NC(C2CCCCC2)(C(=O)N1Cc1cc(F)cc(F)c1)c1ccccc1,moderately_active
COCc1cc2NCCCCOc3cccc(C[C@H](NC(=O)c(c1)c2)[C@H](O)CNC1(CC1)c1cccc(c1)C(C)C)c3,moderately_active
CCCS(=O)(=O)N(C)c1cc2NCCCCOc3cccc(C[C@H](NC(=O)c(c2)c1)[C@H](O)CNCc1cccc(c1)C(C)C)c3,very_active
COCc1cc2cc(OCCCCOc3cccc(C[C@H](NC2=O)[C@H](O)CNC2(CC2)c2cccc(c2)C(C)C)c3)n1,moderately_active
CC(C)c1cccc(c1)C(C)NC[C@@H](O)[C@@H]1Cc2cccc(OCCCCOc3cc(cc(C)n3)C(=O)N1)c2,moderately_active
COCC(NC[C@@H](O)[C@@H]1Cc2cccc(OCCCCNc3cc(COC)cc(c3)C(=O)N1)c2)c1cccc(c1)C(C)(C)C,moderately_active
CC(C)c1cccc(c1)C1(CC1)NC[C@@H](O)[C@@H]1Cc2cccc(OCCCCOc3cc(cc(C)n3)C(=O)N1)c2,moderately_active
COCc1cc2NCCCCOc3cccc(C[C@H](NC(=O)c(c1)c2)[C@H](O)CNC(c1cccc(c1)C(C)(C)C)C(F)(F)F)c3,inactive
CC(C)c1cccc(c1)C1(CC1)NC[C@@H](O)[C@@H]1Cc2cccc(OCCCCOc3cc(cc(C)n3)C(=O)N1)c2,moderately_active
COCc1cc2NCCCCOc3cccc(C[C@H](NC(=O)c(c1)c2)[C@H](O)CNC(CF)c1cccc(c1)C(C)(C)C)c3,moderately_active
CC(C)c1cccc(c1)C1(CC1)NC[C@@H](O)[C@@H]1Cc2cccc(OCCCCOc3cc(cc(c3)C(=O)N1)N1CCCC1=O)c2,very_active
COCc1cc2NCCCCOc3cccc(C[C@H](NC(=O)c(c1)c2)[C@H](O)CNC1(CC1)c1cccc(c1)C(C)C)c3,moderately_active
COCc1cc2cc(OCCCCOc3cccc(C[C@H](NC2=O)[C@H](O)CNC2(CC2)c2cccc(c2)C(C)C)c3)n1,very_active
COCc1cc2NCCCCOc3cccc(C[C@H](NC(=O)c(c1)c2)[C@H](O)CNC(C)(C)c1cccc(c1)C(C)C)c3,moderately_active
CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(OCCCCNc4cc(cc(C)n4)C(=O)N2)c3)c1,moderately_active
CCCS(=O)(=O)N(C)c1cc2NCCCCOc3cccc(C[C@H](NC(=O)c(c2)c1)[C@H](O)CNC1(CC1)c1cccc(c1)C(C)C)c3,very_active
COCc1cc2NCCCCOc3cccc(C[C@H](NC(=O)c(c1)c2)[C@H](O)CNC1(CCCC1)c1cccc(c1)C(C)(C)C)c3,moderately_active
CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(OCCCCOc4cc(cc(C)n4)C(=O)N2)c3)c1,moderately_active
CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(OCCCCNc4cc(cc(c4)C(=O)N2)N2COC=C2)c3)c1,moderately_active
COCc1cc2NCCCCOc3cccc(C[C@H](NC(=O)c(c1)c2)[C@H](O)CNC1(CCC1)c1cccc(c1)C(C)(C)C)c3,moderately_active
CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(OCCCCNc4cccc(c4)C(=O)N2)c3)c1,moderately_active
COCc1cc2NCCCCOc3cccc(C[C@H](NC(=O)c(c1)c2)[C@H](O)CNCc1cccc(c1)C(C)C)c3,moderately_active
CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(OCCCCOc4cc(cc(C)n4)C(=O)N2)c3)c1,moderately_active
CO[C@H](C[C@@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CO[C@H](CC[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CO[C@H](C[C@H](N=[N+]=[N-])[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CO[C@H](C[C@H](N)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CCO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CC(C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)OCc1ccccc1)C(=O)NCc1ccccc1,
CC(C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)OCC=C)C(=O)NCc1ccccc1,
COCCO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CC(C)[C@H](NC(=O)[C@@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)OCC1CC1)C(=O)NCc1ccccc1,
CO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CCCO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)CS(C)(=O)=O)C(=O)Nc1ccccc1,
CO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)CS(C)(=O)=O)C(=O)NCc1ccccc1,
CO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)CS(C)(=O)=O)C(=O)NCC(C)C,
CO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)CS(C)(=O)=O)C(=O)NC1CC1,
CO[C@H](C[C@H](O)[C@H](COc1ccccc1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)CS(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)CS(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CO[C@H](C[C@H](O)[C@H](COc1ccc(Br)cc1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)CS(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CO[C@H](C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)CS(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](COc1cc(F)cc(F)c1)[C@@H](O)C[C@@H](OC)C(=O)NC1CC1,
CO[C@H](C[C@H](O)[C@H](COCc1ccc(Br)cc1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)CS(C)(=O)=O)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,
CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](COCc1cc(F)cc(F)c1)[C@@H](O)C[C@@H](OC)C(=O)NC1CC1,
CO[C@H](C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)CS(C)(=O)=O)C(=O)Nc1ccc(F)cc1,
COC(=O)CCc1c(O)cc2occc2c1OCC=C(C)C,inactive
COC(=O)CCc1c(O)cc2occc2c1OCC=C(C)C,
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,inactive
COc1cc2occc2c(OCC=C(C)C)c1CCC(O)=O,inactive
CC(C)=CCOc1c2ccoc2cc2oc(=O)ccc12,inactive
COC(=O)CCc1c(OC)cc2occc2c1OCC=C(C)C,inactive
CC(C)=CCOc1c(CCC(O)=O)c(O)cc2occc12,inactive
CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)NCc1ccc(F)cc1,moderately_active
CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COCc1ccccc1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)NCc1ccccc1,moderately_active
CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COCc1ccccc1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)NCc1ccccc1,very_active
CC(C)[C@H](NC(=O)[C@@H](C)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)NCc1ccccc1,moderately_active
CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)NCc1ccccc1,very_active
CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)NCc1ccccc1,moderately_active
CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)NCc1ccccc1,very_active
CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)NCc1ccccc1,moderately_active
CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](COCc1cc(F)cc(F)c1)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1,inactive
CC(C)[C@H](NC(=O)[C@@H](C)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)NCc1ccccc1,moderately_active
C[C@H](C[C@H](O)[C@H](COCc1cc(F)cc(F)c1)NC(=O)c1cc(cc(c1)C(=O)N[C@H](C)c1ccccc1)N(C)S(C)(=O)=O)C(=O)NC1CC1,inactive
CNC(=O)c1cc(cc(c1)C(=O)N[C@@H](COCc1cc(F)cc(F)c1)[C@@H](O)C[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)NCc1ccccc1)N(C)S(C)(=O)=O,moderately_active
CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](C)NC(C)=O,moderately_active
CC(C)c1cccc(CNC[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCC[C@@H](C2)C(C)(C)N2CCCC2=O)c1,moderately_active
CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H](NC(C)=O)C(C)C,moderately_active
CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O,moderately_active
CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(C)=O,moderately_active
CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCC[C@@H](C1)C(C)(C)NC(C)=O,moderately_active
CC(C)c1cccc(CNC[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCC[C@@H](C2)C(C)(C)N2CCCCC2=O)c1,very_active
CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCC[C@@H](C1)[C@@H](NC(C)=O)C(C)C,moderately_active
CC(C)c1cccc(CNC[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCC[C@@H](C2)C(C)(C)NC(C)=O)c1,moderately_active
CC(C)c1cccc(CNC[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCC[C@@H](C2)C(C)(C)N2CCCC2=O)c1,moderately_active
CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCC[C@@H](C1)C1(CCCC1)NC(C)=O,moderately_active
CC(C)c1cccc(CNC[C@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CCC[C@@H](C2)C(C)(C)N2CCCCC2=O)c1,moderately_active
CCC(=O)NC(C)(C)[C@H]1CCC[C@H](C1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CNCc1cccc(c1)C(C)C,moderately_active
CCC(=O)N(C)C(C)(C)[C@H]1CCC[C@H](C1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CNCc1cccc(c1)C(C)C,moderately_active
CCC(=O)N(C)C(C)(C)[C@H]1CCC[C@H](C1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CNCc1cccc(c1)C(C)C,moderately_active
C[C@@H](NC(=O)c1cc(CNC(=O)C(C)(N)Cc2ccccc2)cc(c1)N(C)S(C)(=O)=O)c1ccc(F)cc1,moderately_active
C[C@@H](NC(=O)c1cc(cc(c1)C(=O)OCC(O)(CN)Cc1ccccc1)N(C)S(C)(=O)=O)c1ccc(F)cc1,inactive
C[C@@H](NC(=O)c1cc(cc(c1)C(=O)NCC(O)(CO)Cc1ccccc1)N(C)S(C)(=O)=O)c1ccc(F)cc1,inactive
C[C@@H](NC(=O)c1cc(cc(c1)-c1nc(no1)[C@](C)(N)Cc1ccccc1)N(C)S(C)(=O)=O)c1ccc(F)cc1,moderately_active
